ts_unix_ms,ts_dt_utc,symbol,bid_px,bid_qty,ask_px,ask_qty,spread,mid,imbalance,weighted_mid
1771365750355,2026-02-17 22:02:30.355000,BTCUSDT,67605.2,2.782,67605.3,2.12,0.10000000000582077,67605.25,0.135046919624643,67605.25675234599
1771365750355,2026-02-17 22:02:30.355000,ETHUSDT,1997.2,110.377,1997.3,30.485,0.09999999999990905,1997.25,0.567165026763783,1997.2783582513384
1771365750355,2026-02-17 22:02:30.355000,SOLUSDT,85.16,3940.83,85.17,301.86,0.010000000000005116,85.16499999999999,0.8577034852888145,85.16928851742645
1771365750355,2026-02-17 22:02:30.355000,BNBUSDT,618.2,279.04,618.3,49.81,0.09999999999990905,618.25,0.6970655313972937,618.2848532765698
1771365750355,2026-02-17 22:02:30.355000,XRPUSDT,1.4819,51322.9,1.482,969.3,9.999999999998899e-05,1.4819499999999999,0.962927549424197,1.481998146377471
1771365751361,2026-02-17 22:02:31.361000,BTCUSDT,67605.2,2.782,67605.3,2.12,0.10000000000582077,67605.25,0.135046919624643,67605.25675234599
1771365751361,2026-02-17 22:02:31.361000,ETHUSDT,1997.2,110.377,1997.3,30.485,0.09999999999990905,1997.25,0.567165026763783,1997.2783582513384
1771365751361,2026-02-17 22:02:31.361000,SOLUSDT,85.16,3940.83,85.17,301.86,0.010000000000005116,85.16499999999999,0.8577034852888145,85.16928851742645
1771365751361,2026-02-17 22:02:31.361000,BNBUSDT,618.2,279.04,618.3,49.81,0.09999999999990905,618.25,0.6970655313972937,618.2848532765698
1771365751361,2026-02-17 22:02:31.361000,XRPUSDT,1.4819,51322.9,1.482,969.3,9.999999999998899e-05,1.4819499999999999,0.962927549424197,1.481998146377471
1771365752367,2026-02-17 22:02:32.367000,BTCUSDT,67605.2,2.782,67605.3,2.12,0.10000000000582077,67605.25,0.135046919624643,67605.25675234599
1771365752367,2026-02-17 22:02:32.367000,ETHUSDT,1997.2,110.377,1997.3,30.485,0.09999999999990905,1997.25,0.567165026763783,1997.2783582513384
1771365752367,2026-02-17 22:02:32.367000,SOLUSDT,85.16,3940.83,85.17,301.86,0.010000000000005116,85.16499999999999,0.8577034852888145,85.16928851742645
1771365752367,2026-02-17 22:02:32.367000,BNBUSDT,618.2,279.04,618.3,49.81,0.09999999999990905,618.25,0.6970655313972937,618.2848532765698
1771365752367,2026-02-17 22:02:32.367000,XRPUSDT,1.4819,51322.9,1.482,969.3,9.999999999998899e-05,1.4819499999999999,0.962927549424197,1.481998146377471
1771365753376,2026-02-17 22:02:33.376000,BTCUSDT,67605.1,0.003,67605.2,14.08,0.09999999999126885,67605.15,-0.9995739544131221,67605.10002130228
1771365753376,2026-02-17 22:02:33.376000,ETHUSDT,1997.2,72.314,1997.3,35.005,0.09999999999990905,1997.25,0.347645803632162,1997.2673822901818
1771365753376,2026-02-17 22:02:33.376000,SOLUSDT,85.16,3940.83,85.17,301.86,0.010000000000005116,85.16499999999999,0.8577034852888145,85.16928851742645
1771365753376,2026-02-17 22:02:33.376000,BNBUSDT,618.2,279.04,618.3,49.81,0.09999999999990905,618.25,0.6970655313972937,618.2848532765698
1771365753376,2026-02-17 22:02:33.376000,XRPUSDT,1.4819,51322.9,1.482,969.3,9.999999999998899e-05,1.4819499999999999,0.962927549424197,1.481998146377471
1771365754381,2026-02-17 22:02:34.381000,BTCUSDT,67605.1,0.003,67605.2,11.563,0.09999999999126885,67605.15,-0.9994812381117067,67605.1000259381
1771365754381,2026-02-17 22:02:34.381000,ETHUSDT,1997.4,115.216,1997.5,4.164,0.09999999999990905,1997.45,0.93023957111744,1997.4965119785559
1771365754381,2026-02-17 22:02:34.381000,SOLUSDT,85.16,2981.58,85.17,931.46,0.010000000000005116,85.16499999999999,0.5239200212622411,85.16761960010632
1771365754381,2026-02-17 22:02:34.381000,BNBUSDT,618.2,32.63,618.3,288.38,0.09999999999990905,618.25,-0.7967041525186132,618.2101647923741
1771365754381,2026-02-17 22:02:34.381000,XRPUSDT,1.4818,11227.7,1.4819,10648.7,9.999999999998899e-05,1.4818500000000001,0.02646687754840833,1.4818513233438775
1771365755391,2026-02-17 22:02:35.391000,BTCUSDT,67605.1,0.003,67605.2,11.595,0.09999999999126885,67605.15,-0.999482669425763,67605.10002586653
1771365755391,2026-02-17 22:02:35.391000,ETHUSDT,1997.4,115.216,1997.5,4.614,0.09999999999990905,1997.45,0.9229909037803554,1997.496149545189
1771365755391,2026-02-17 22:02:35.391000,SOLUSDT,85.16,2981.58,85.17,931.46,0.010000000000005116,85.16499999999999,0.5239200212622411,85.16761960010632
1771365755391,2026-02-17 22:02:35.391000,BNBUSDT,618.2,32.63,618.3,288.38,0.09999999999990905,618.25,-0.7967041525186132,618.2101647923741
1771365755391,2026-02-17 22:02:35.391000,XRPUSDT,1.4818,51323.6,1.4819,78.2,9.999999999998899e-05,1.4818500000000001,0.9969573049971013,1.48189984786525
1771365756403,2026-02-17 22:02:36.403000,BTCUSDT,67601.3,0.275,67601.4,5.373,0.09999999999126885,67601.35,-0.9026203966005665,67601.30486898017
1771365756403,2026-02-17 22:02:36.403000,ETHUSDT,1997.4,116.197,1997.5,4.614,0.09999999999990905,1997.45,0.923616226999197,1997.4961808113499
1771365756403,2026-02-17 22:02:36.403000,SOLUSDT,85.16,2981.58,85.17,931.46,0.010000000000005116,85.16499999999999,0.5239200212622411,85.16761960010632
1771365756403,2026-02-17 22:02:36.403000,BNBUSDT,618.2,32.63,618.3,288.38,0.09999999999990905,618.25,-0.7967041525186132,618.2101647923741
1771365756403,2026-02-17 22:02:36.403000,XRPUSDT,1.4818,51323.6,1.4819,78.2,9.999999999998899e-05,1.4818500000000001,0.9969573049971013,1.48189984786525
1771365757410,2026-02-17 22:02:37.410000,BTCUSDT,67601.3,0.275,67601.4,5.375,0.09999999999126885,67601.35,-0.902654867256637,67601.30486725664
1771365757410,2026-02-17 22:02:37.410000,ETHUSDT,1997.4,116.197,1997.5,4.214,0.09999999999990905,1997.45,0.9300063947645979,1997.4965003197383
1771365757410,2026-02-17 22:02:37.410000,SOLUSDT,85.16,2981.58,85.17,888.52,0.010000000000005116,85.16499999999999,0.5408284023668639,85.16770414201183
1771365757410,2026-02-17 22:02:37.410000,BNBUSDT,618.2,32.63,618.3,264.12,0.09999999999990905,618.25,-0.7800842459983152,618.2109957877001
1771365757410,2026-02-17 22:02:37.410000,XRPUSDT,1.482,40525.5,1.4821,13693.0,9.999999999998899e-05,1.48205,0.4948956536975387,1.482074744782685
1771365758420,2026-02-17 22:02:38.420000,BTCUSDT,67601.3,0.275,67601.4,5.375,0.09999999999126885,67601.35,-0.902654867256637,67601.30486725664
1771365758420,2026-02-17 22:02:38.420000,ETHUSDT,1997.4,116.197,1997.5,4.614,0.09999999999990905,1997.45,0.923616226999197,1997.4961808113499
1771365758420,2026-02-17 22:02:38.420000,SOLUSDT,85.16,3216.31,85.17,887.35,0.010000000000005116,85.16499999999999,0.5675323979082088,85.16783766198954
1771365758420,2026-02-17 22:02:38.420000,BNBUSDT,618.2,32.63,618.3,264.12,0.09999999999990905,618.25,-0.7800842459983152,618.2109957877001
1771365758420,2026-02-17 22:02:38.420000,XRPUSDT,1.4822,8.1,1.4823,12408.2,9.999999999998899e-05,1.48225,-0.9986952634842907,1.4822000652368257
1771365759426,2026-02-17 22:02:39.426000,BTCUSDT,67601.3,0.275,67601.4,5.375,0.09999999999126885,67601.35,-0.902654867256637,67601.30486725664
1771365759426,2026-02-17 22:02:39.426000,ETHUSDT,1997.4,116.197,1997.5,4.032,0.09999999999990905,1997.45,0.9329279957414601,1997.4966463997873
1771365759426,2026-02-17 22:02:39.426000,SOLUSDT,85.16,3216.31,85.17,887.35,0.010000000000005116,85.16499999999999,0.5675323979082088,85.16783766198954
1771365759426,2026-02-17 22:02:39.426000,BNBUSDT,618.2,32.63,618.3,264.12,0.09999999999990905,618.25,-0.7800842459983152,618.2109957877001
1771365759426,2026-02-17 22:02:39.426000,XRPUSDT,1.4822,8.1,1.4823,12658.1,9.999999999998899e-05,1.48225,-0.9987210055107293,1.4822000639497244
1771365760437,2026-02-17 22:02:40.437000,BTCUSDT,67601.3,0.275,67601.4,5.958,0.09999999999126885,67601.35,-0.9117599871650889,67601.30441200064
1771365760437,2026-02-17 22:02:40.437000,ETHUSDT,1997.4,116.197,1997.5,4.614,0.09999999999990905,1997.45,0.923616226999197,1997.4961808113499
1771365760437,2026-02-17 22:02:40.437000,SOLUSDT,85.16,2981.58,85.17,887.35,0.010000000000005116,85.16499999999999,0.5412943630409441,85.16770647181521
1771365760437,2026-02-17 22:02:40.437000,BNBUSDT,618.2,32.63,618.3,264.12,0.09999999999990905,618.25,-0.7800842459983152,618.2109957877001
1771365760437,2026-02-17 22:02:40.437000,XRPUSDT,1.4822,8.1,1.4823,28585.1,9.999999999998899e-05,1.48225,-0.9994334317250256,1.4822000283284138
1771365761446,2026-02-17 22:02:41.446000,BTCUSDT,67601.3,0.275,67601.4,5.958,0.09999999999126885,67601.35,-0.9117599871650889,67601.30441200064
1771365761446,2026-02-17 22:02:41.446000,ETHUSDT,1997.4,116.197,1997.5,4.032,0.09999999999990905,1997.45,0.9329279957414601,1997.4966463997873
1771365761446,2026-02-17 22:02:41.446000,SOLUSDT,85.16,2981.58,85.17,887.35,0.010000000000005116,85.16499999999999,0.5412943630409441,85.16770647181521
1771365761446,2026-02-17 22:02:41.446000,BNBUSDT,618.2,32.63,618.3,264.12,0.09999999999990905,618.25,-0.7800842459983152,618.2109957877001
1771365761446,2026-02-17 22:02:41.446000,XRPUSDT,1.4822,8.1,1.4823,28585.1,9.999999999998899e-05,1.48225,-0.9994334317250256,1.4822000283284138
1771365762456,2026-02-17 22:02:42.456000,BTCUSDT,67601.3,0.429,67601.4,5.642,0.09999999999126885,67601.35,-0.8586723768736616,67601.30706638115
1771365762456,2026-02-17 22:02:42.456000,ETHUSDT,1997.4,116.197,1997.5,3.982,0.09999999999990905,1997.45,0.9337321828272827,1997.4966866091413
1771365762456,2026-02-17 22:02:42.456000,SOLUSDT,85.16,3920.89,85.17,232.76,0.010000000000005116,85.16499999999999,0.8879250779434956,85.16943962538973
1771365762456,2026-02-17 22:02:42.456000,BNBUSDT,618.2,32.63,618.3,264.12,0.09999999999990905,618.25,-0.7800842459983152,618.2109957877001
1771365762456,2026-02-17 22:02:42.456000,XRPUSDT,1.4822,8.1,1.4823,28585.1,9.999999999998899e-05,1.48225,-0.9994334317250256,1.4822000283284138
1771365763464,2026-02-17 22:02:43.464000,BTCUSDT,67601.3,1.348,67601.4,4.936,0.09999999999126885,67601.35,-0.5709739019732655,67601.3214513049
1771365763464,2026-02-17 22:02:43.464000,ETHUSDT,1997.6,17.197,1997.7,46.7,0.10000000000013642,1997.65,-0.46172746764323835,1997.6269136266176
1771365763464,2026-02-17 22:02:43.464000,SOLUSDT,85.17,1026.95,85.18,3863.21,0.010000000000005116,85.17500000000001,-0.5799932926530011,85.17210003353675
1771365763464,2026-02-17 22:02:43.464000,BNBUSDT,618.2,52.03,618.3,247.95,0.09999999999990905,618.25,-0.6531102073471564,618.2173444896326
1771365763464,2026-02-17 22:02:43.464000,XRPUSDT,1.4825,62.1,1.4826,1587.4,9.999999999998899e-05,1.4825499999999998,-0.9247044558957261,1.4825037647772052
1771365764472,2026-02-17 22:02:44.472000,BTCUSDT,67601.3,1.258,67601.4,5.597,0.09999999999126885,67601.35,-0.6329686360320934,67601.3183515682
1771365764472,2026-02-17 22:02:44.472000,ETHUSDT,1997.6,23.204,1997.7,46.65,0.10000000000013642,1997.65,-0.33564291236006527,1997.6332178543819
1771365764472,2026-02-17 22:02:44.472000,SOLUSDT,85.17,1026.95,85.18,3862.04,0.010000000000005116,85.17500000000001,-0.5798927794902424,85.17210053610255
1771365764472,2026-02-17 22:02:44.472000,BNBUSDT,618.2,52.03,618.3,247.95,0.09999999999990905,618.25,-0.6531102073471564,618.2173444896326
1771365764472,2026-02-17 22:02:44.472000,XRPUSDT,1.4825,8.1,1.4826,11704.7,9.999999999998899e-05,1.4825499999999998,-0.9986168977528856,1.4825000691551122
1771365765479,2026-02-17 22:02:45.479000,BTCUSDT,67601.3,1.412,67601.4,5.597,0.09999999999126885,67601.35,-0.5970894564131831,67601.32014552718
1771365765479,2026-02-17 22:02:45.479000,ETHUSDT,1997.6,23.204,1997.7,46.7,0.10000000000013642,1997.65,-0.33611810482948046,1997.6331940947587
1771365765479,2026-02-17 22:02:45.479000,SOLUSDT,85.17,1026.95,85.18,3862.04,0.010000000000005116,85.17500000000001,-0.5798927794902424,85.17210053610255
1771365765479,2026-02-17 22:02:45.479000,BNBUSDT,618.2,52.03,618.3,247.95,0.09999999999990905,618.25,-0.6531102073471564,618.2173444896326
1771365765479,2026-02-17 22:02:45.479000,XRPUSDT,1.4825,40722.6,1.4826,11704.7,9.999999999998899e-05,1.4825499999999998,0.5534883543497375,1.4825776744177173
1771365766486,2026-02-17 22:02:46.486000,BTCUSDT,67601.3,1.4,67601.4,1.503,0.09999999999126885,67601.35,-0.03548053737512918,67601.34822597314
1771365766486,2026-02-17 22:02:46.486000,ETHUSDT,1997.6,25.503,1997.7,40.685,0.10000000000013642,1997.65,-0.22937692633105702,1997.6385311536833
1771365766486,2026-02-17 22:02:46.486000,SOLUSDT,85.17,1259.71,85.18,3862.04,0.010000000000005116,85.17500000000001,-0.5080939132132571,85.17245953043394
1771365766486,2026-02-17 22:02:46.486000,BNBUSDT,618.2,76.29,618.3,247.95,0.09999999999990905,618.25,-0.529422649888971,618.2235288675056
1771365766486,2026-02-17 22:02:46.486000,XRPUSDT,1.4828,8.1,1.4829,15280.3,0.00010000000000021103,1.48285,-0.9989403730933256,1.4828000529813452
