ts_unix_ms,ts_dt_utc,symbol,k1_start_ms,k1_close_ms,k1_open,k1_high,k1_low,k1_close,k1_base_vol,k1_quote_vol,k1_trades,k1_closed
1771366359565,2026-02-17 22:12:39.565000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.4812,1.4813,4652.1,6891.48651,13,False
1771366360574,2026-02-17 22:12:40.574000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.593,40055.9413,20,False
1771366360574,2026-02-17 22:12:40.574000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,15.408,30791.5622,15,False
1771366360574,2026-02-17 22:12:40.574000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,69.97,5963.2034,14,False
1771366360574,2026-02-17 22:12:40.574000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,3.89,2404.118,14,False
1771366360574,2026-02-17 22:12:40.574000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.4812,1.4813,4652.1,6891.48651,13,False
1771366361580,2026-02-17 22:12:41.580000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.593,40055.9413,20,False
1771366361580,2026-02-17 22:12:41.580000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,16.572,33117.6998,16,False
1771366361580,2026-02-17 22:12:41.580000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,69.97,5963.2034,14,False
1771366361580,2026-02-17 22:12:41.580000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.11,2540.1,15,False
1771366361580,2026-02-17 22:12:41.580000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.4812,1.4813,4652.1,6891.48651,13,False
1771366362585,2026-02-17 22:12:42.585000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.616,41609.5499,21,False
1771366362585,2026-02-17 22:12:42.585000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,16.572,33117.6998,16,False
1771366362585,2026-02-17 22:12:42.585000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,71.77,6116.5994,15,False
1771366362585,2026-02-17 22:12:42.585000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.11,2540.1,15,False
1771366362585,2026-02-17 22:12:42.585000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4670.4,6918.58881,14,False
1771366363593,2026-02-17 22:12:43.593000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.643,43433.3513,22,False
1771366363593,2026-02-17 22:12:43.593000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,16.572,33117.6998,16,False
1771366363593,2026-02-17 22:12:43.593000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,77.79,6629.6238,16,False
1771366363593,2026-02-17 22:12:43.593000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.11,2540.1,15,False
1771366363593,2026-02-17 22:12:43.593000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4690.6,6948.50501,15,False
1771366364600,2026-02-17 22:12:44.600000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.643,43433.3513,22,False
1771366364600,2026-02-17 22:12:44.600000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,17.435,34842.319,17,False
1771366364600,2026-02-17 22:12:44.600000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,77.79,6629.6238,16,False
1771366364600,2026-02-17 22:12:44.600000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.34,2682.263,16,False
1771366364600,2026-02-17 22:12:44.600000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4747.3,7032.47771,16,False
1771366365609,2026-02-17 22:12:45.609000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.671,45324.7009,23,False
1771366365609,2026-02-17 22:12:45.609000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,17.435,34842.319,17,False
1771366365609,2026-02-17 22:12:45.609000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,77.79,6629.6238,16,False
1771366365609,2026-02-17 22:12:45.609000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.34,2682.263,16,False
1771366365609,2026-02-17 22:12:45.609000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4747.3,7032.47771,16,False
1771366366619,2026-02-17 22:12:46.619000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.671,45324.7009,23,False
1771366366619,2026-02-17 22:12:46.619000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,18.809,37588.1206,18,False
1771366366619,2026-02-17 22:12:46.619000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,77.79,6629.6238,16,False
1771366366619,2026-02-17 22:12:46.619000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.34,2682.263,16,False
1771366366619,2026-02-17 22:12:46.619000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4747.3,7032.47771,16,False
1771366367628,2026-02-17 22:12:47.628000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.689,46540.5685,24,False
1771366367628,2026-02-17 22:12:47.628000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,18.809,37588.1206,18,False
1771366367628,2026-02-17 22:12:47.628000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,84.36,7189.5192,17,False
1771366367628,2026-02-17 22:12:47.628000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.53,2799.702,17,False
1771366367628,2026-02-17 22:12:47.628000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.4812,4830.8,7156.15791,17,False
1771366368639,2026-02-17 22:12:48.639000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.712,48094.1771,25,False
1771366368639,2026-02-17 22:12:48.639000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,18.809,37588.1206,18,False
1771366368639,2026-02-17 22:12:48.639000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,84.36,7189.5192,17,False
1771366368639,2026-02-17 22:12:48.639000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.53,2799.702,17,False
1771366368639,2026-02-17 22:12:48.639000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.4812,4830.8,7156.15791,17,False
1771366369655,2026-02-17 22:12:49.655000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.731,49377.5929,26,False
1771366369655,2026-02-17 22:12:49.655000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,18.809,37588.1206,18,False
1771366369655,2026-02-17 22:12:49.655000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,84.36,7189.5192,17,False
1771366369655,2026-02-17 22:12:49.655000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.53,2799.702,17,False
1771366369655,2026-02-17 22:12:49.655000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.4812,4830.8,7156.15791,17,False
1771366370660,2026-02-17 22:12:50.660000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.753,50863.6533,27,False
1771366370660,2026-02-17 22:12:50.660000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,20.265,40497.791,19,False
1771366370660,2026-02-17 22:12:50.660000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,84.36,7189.5192,17,False
1771366370660,2026-02-17 22:12:50.660000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.66,2880.055,18,False
1771366370660,2026-02-17 22:12:50.660000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.4812,4830.8,7156.15791,17,False
1771366371675,2026-02-17 22:12:51.675000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.753,50863.6533,27,False
1771366371675,2026-02-17 22:12:51.675000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,20.265,40497.791,19,False
1771366371675,2026-02-17 22:12:51.675000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,84.36,7189.5192,17,False
1771366371675,2026-02-17 22:12:51.675000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.7,2904.779,19,False
1771366371675,2026-02-17 22:12:51.675000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.4812,4830.8,7156.15791,17,False
1771366372687,2026-02-17 22:12:52.687000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.779,52619.9065,28,False
1771366372687,2026-02-17 22:12:52.687000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.4,20.265,40497.791,19,False
1771366372687,2026-02-17 22:12:52.687000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.22,90.71,7730.6662,18,False
1771366372687,2026-02-17 22:12:52.687000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.7,2904.779,19,False
1771366372687,2026-02-17 22:12:52.687000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.4812,4877.6,7225.47807,18,False
1771366373692,2026-02-17 22:12:53.692000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.812,54848.9971,29,False
1771366373692,2026-02-17 22:12:53.692000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,21.448,42862.0165,20,False
1771366373692,2026-02-17 22:12:53.692000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,90.85,7742.5984,19,False
1771366373692,2026-02-17 22:12:53.692000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.8,2966.589,20,False
1771366373692,2026-02-17 22:12:53.692000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.4812,4877.6,7225.47807,18,False
1771366374707,2026-02-17 22:12:54.707000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.812,54848.9971,29,False
1771366374707,2026-02-17 22:12:54.707000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,21.448,42862.0165,20,False
1771366374707,2026-02-17 22:12:54.707000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,90.85,7742.5984,19,False
1771366374707,2026-02-17 22:12:54.707000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.8,2966.589,20,False
1771366374707,2026-02-17 22:12:54.707000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4919.4,7287.38647,20,False
1771366375718,2026-02-17 22:12:55.718000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.84,56740.3467,30,False
1771366375718,2026-02-17 22:12:55.718000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,21.448,42862.0165,20,False
1771366375718,2026-02-17 22:12:55.718000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,90.85,7742.5984,19,False
1771366375718,2026-02-17 22:12:55.718000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.8,2966.589,20,False
1771366375718,2026-02-17 22:12:55.718000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4919.4,7287.38647,20,False
1771366376725,2026-02-17 22:12:56.725000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.84,56740.3467,30,False
1771366376725,2026-02-17 22:12:56.725000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,21.448,42862.0165,20,False
1771366376725,2026-02-17 22:12:56.725000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,96.13,8192.6128,20,False
1771366376725,2026-02-17 22:12:56.725000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.8,2966.589,20,False
1771366376725,2026-02-17 22:12:56.725000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4999.1,7405.42217,21,False
1771366377740,2026-02-17 22:12:57.740000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.84,56740.3467,30,False
1771366377740,2026-02-17 22:12:57.740000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,21.833,43631.439,21,False
1771366377740,2026-02-17 22:12:57.740000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,96.13,8192.6128,20,False
1771366377740,2026-02-17 22:12:57.740000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.8,2966.589,20,False
1771366377740,2026-02-17 22:12:57.740000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4999.1,7405.42217,21,False
1771366378750,2026-02-17 22:12:58.750000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.86,58091.3107,31,False
1771366378750,2026-02-17 22:12:58.750000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,22.309,44582.725,22,False
1771366378750,2026-02-17 22:12:58.750000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,96.13,8192.6128,20,False
1771366378750,2026-02-17 22:12:58.750000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.88,3016.037,21,False
1771366378750,2026-02-17 22:12:58.750000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4999.1,7405.42217,21,False
1771366379759,2026-02-17 22:12:59.759000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.897,60590.5941,32,False
1771366379759,2026-02-17 22:12:59.759000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,22.309,44582.725,22,False
1771366379759,2026-02-17 22:12:59.759000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,96.13,8192.6128,20,False
1771366379759,2026-02-17 22:12:59.759000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.88,3016.037,21,False
1771366379759,2026-02-17 22:12:59.759000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4999.1,7405.42217,21,False
1771366380770,2026-02-17 22:13:00.770000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.897,60590.5941,32,True
1771366380770,2026-02-17 22:13:00.770000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,22.309,44582.725,22,True
1771366380770,2026-02-17 22:13:00.770000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,96.13,8192.6128,20,True
1771366380770,2026-02-17 22:13:00.770000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.88,3016.037,21,True
1771366380770,2026-02-17 22:13:00.770000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4999.1,7405.42217,21,False
1771366381782,2026-02-17 22:13:01.782000,BTCUSDT,1771366320000,1771366379999,67547.3,67548.2,67547.3,67548.2,0.897,60590.5941,32,True
1771366381782,2026-02-17 22:13:01.782000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,22.309,44582.725,22,True
1771366381782,2026-02-17 22:13:01.782000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,96.13,8192.6128,20,True
1771366381782,2026-02-17 22:13:01.782000,BNBUSDT,1771366320000,1771366379999,618.0,618.1,618.0,618.1,4.88,3016.037,21,True
1771366381782,2026-02-17 22:13:01.782000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4999.1,7405.42217,21,True
1771366382793,2026-02-17 22:13:02.793000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67547.9,67547.9,0.985,66535.0715,6,False
1771366382793,2026-02-17 22:13:02.793000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,22.309,44582.725,22,True
1771366382793,2026-02-17 22:13:02.793000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,96.13,8192.6128,20,True
1771366382793,2026-02-17 22:13:02.793000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,0.32,197.805,2,False
1771366382793,2026-02-17 22:13:02.793000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4999.1,7405.42217,21,True
1771366383808,2026-02-17 22:13:03.808000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67547.9,67547.9,0.985,66535.0715,6,False
1771366383808,2026-02-17 22:13:03.808000,ETHUSDT,1771366320000,1771366379999,1998.2,1998.6,1998.2,1998.5,22.309,44582.725,22,True
1771366383808,2026-02-17 22:13:03.808000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,96.13,8192.6128,20,True
1771366383808,2026-02-17 22:13:03.808000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,0.32,197.805,2,False
1771366383808,2026-02-17 22:13:03.808000,XRPUSDT,1771366320000,1771366379999,1.4814,1.4814,1.481,1.481,4999.1,7405.42217,21,True
1771366384822,2026-02-17 22:13:04.822000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67547.9,67547.9,0.985,66535.0715,6,False
1771366384822,2026-02-17 22:13:04.822000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.5,1998.3,1998.3,5.933,11856.2915,2,False
1771366384822,2026-02-17 22:13:04.822000,SOLUSDT,1771366320000,1771366379999,85.22,85.24,85.22,85.23,96.13,8192.6128,20,True
1771366384822,2026-02-17 22:13:04.822000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,0.92,568.665,3,False
1771366384822,2026-02-17 22:13:04.822000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4808,1.4808,1.4808,163.3,241.81464,2,False
1771366385836,2026-02-17 22:13:05.836000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.3,1.159,78287.5805,17,False
1771366385836,2026-02-17 22:13:05.836000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.5,1998.3,1998.3,5.933,11856.2915,2,False
1771366385836,2026-02-17 22:13:05.836000,SOLUSDT,1771366380000,1771366439999,85.21,85.22,85.21,85.22,9.98,850.4413,2,False
1771366385836,2026-02-17 22:13:05.836000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,0.92,568.665,3,False
1771366385836,2026-02-17 22:13:05.836000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4808,1.4808,1.4808,163.3,241.81464,2,False
1771366386844,2026-02-17 22:13:06.844000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.3,1.159,78287.5805,17,False
1771366386844,2026-02-17 22:13:06.844000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.5,1998.3,1998.3,5.933,11856.2915,2,False
1771366386844,2026-02-17 22:13:06.844000,SOLUSDT,1771366380000,1771366439999,85.21,85.22,85.21,85.22,9.98,850.4413,2,False
1771366386844,2026-02-17 22:13:06.844000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,0.92,568.665,3,False
1771366386844,2026-02-17 22:13:06.844000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4808,1.4808,1.4808,163.3,241.81464,2,False
1771366387854,2026-02-17 22:13:07.854000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.3,1.216,82137.4346,18,False
1771366387854,2026-02-17 22:13:07.854000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.5,1998.3,1998.3,5.933,11856.2915,2,False
1771366387854,2026-02-17 22:13:07.854000,SOLUSDT,1771366380000,1771366439999,85.21,85.22,85.21,85.22,9.98,850.4413,2,False
1771366387854,2026-02-17 22:13:07.854000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,1.74,1075.507,4,False
1771366387854,2026-02-17 22:13:07.854000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4808,1.4808,1.4808,163.3,241.81464,2,False
1771366388870,2026-02-17 22:13:08.870000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.226,82812.8506,19,False
1771366388870,2026-02-17 22:13:08.870000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,9.337,18659.2267,4,False
1771366388870,2026-02-17 22:13:08.870000,SOLUSDT,1771366380000,1771366439999,85.21,85.22,85.21,85.22,9.98,850.4413,2,False
1771366388870,2026-02-17 22:13:08.870000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,1.74,1075.507,4,False
1771366388870,2026-02-17 22:13:08.870000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4808,1.4808,1.4808,163.3,241.81464,2,False
1771366389880,2026-02-17 22:13:09.880000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.226,82812.8506,19,False
1771366389880,2026-02-17 22:13:09.880000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,9.337,18659.2267,4,False
1771366389880,2026-02-17 22:13:09.880000,SOLUSDT,1771366380000,1771366439999,85.21,85.24,85.21,85.24,14.42,1228.9069,3,False
1771366389880,2026-02-17 22:13:09.880000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,1.74,1075.507,4,False
1771366389880,2026-02-17 22:13:09.880000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4809,1.4808,1.4809,193.0,285.79737,3,False
1771366390892,2026-02-17 22:13:10.892000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.319,89094.2194,22,False
1771366390892,2026-02-17 22:13:10.892000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,12.649,25278.5899,6,False
1771366390892,2026-02-17 22:13:10.892000,SOLUSDT,1771366380000,1771366439999,85.21,85.24,85.21,85.24,14.42,1228.9069,3,False
1771366390892,2026-02-17 22:13:10.892000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,1.74,1075.507,4,False
1771366390892,2026-02-17 22:13:10.892000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4811,1.4808,1.4811,218.1,322.97298,4,False
1771366391908,2026-02-17 22:13:11.908000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.374,92809.0074,23,False
1771366391908,2026-02-17 22:13:11.908000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,12.649,25278.5899,6,False
1771366391908,2026-02-17 22:13:11.908000,SOLUSDT,1771366380000,1771366439999,85.21,85.24,85.21,85.24,14.42,1228.9069,3,False
1771366391908,2026-02-17 22:13:11.908000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,2.07,1279.48,5,False
1771366391908,2026-02-17 22:13:11.908000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4812,1.4808,1.4812,311.2,460.8727,5,False
1771366392915,2026-02-17 22:13:12.915000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.374,92809.0074,23,False
1771366392915,2026-02-17 22:13:12.915000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,12.649,25278.5899,6,False
1771366392915,2026-02-17 22:13:12.915000,SOLUSDT,1771366380000,1771366439999,85.21,85.24,85.21,85.24,14.42,1228.9069,3,False
1771366392915,2026-02-17 22:13:12.915000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,2.07,1279.48,5,False
1771366392915,2026-02-17 22:13:12.915000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4812,1.4808,1.4812,311.2,460.8727,5,False
1771366393925,2026-02-17 22:13:13.925000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.41,95240.505,24,False
1771366393925,2026-02-17 22:13:13.925000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,14.273,28524.3163,7,False
1771366393925,2026-02-17 22:13:13.925000,SOLUSDT,1771366380000,1771366439999,85.21,85.24,85.21,85.24,19.53,1664.4833,4,False
1771366393925,2026-02-17 22:13:13.925000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,3.06,1891.399,6,False
1771366393925,2026-02-17 22:13:13.925000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4812,1.4808,1.4812,311.2,460.8727,5,False
1771366394933,2026-02-17 22:13:14.933000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.41,95240.505,24,False
1771366394933,2026-02-17 22:13:14.933000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,17.328,34630.0393,8,False
1771366394933,2026-02-17 22:13:14.933000,SOLUSDT,1771366380000,1771366439999,85.21,85.24,85.21,85.24,19.53,1664.4833,4,False
1771366394933,2026-02-17 22:13:14.933000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,3.06,1891.399,6,False
1771366394933,2026-02-17 22:13:14.933000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4812,1.4808,1.4812,311.2,460.8727,5,False
1771366395949,2026-02-17 22:13:15.949000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.45,97942.169,25,False
1771366395949,2026-02-17 22:13:15.949000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,17.328,34630.0393,8,False
1771366395949,2026-02-17 22:13:15.949000,SOLUSDT,1771366380000,1771366439999,85.21,85.24,85.21,85.24,19.53,1664.4833,4,False
1771366395949,2026-02-17 22:13:15.949000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,3.06,1891.399,6,False
1771366395949,2026-02-17 22:13:15.949000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4812,1.4808,1.4812,336.8,498.79142,6,False
1771366396981,2026-02-17 22:13:16.981000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.507,101792.0402,26,False
1771366396981,2026-02-17 22:13:16.981000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,17.328,34630.0393,8,False
1771366396981,2026-02-17 22:13:16.981000,SOLUSDT,1771366380000,1771366439999,85.21,85.24,85.21,85.24,19.53,1664.4833,4,False
1771366396981,2026-02-17 22:13:16.981000,BNBUSDT,1771366380000,1771366439999,618.2,618.2,618.1,618.1,3.06,1891.399,6,False
1771366396981,2026-02-17 22:13:16.981000,XRPUSDT,1771366380000,1771366439999,1.4808,1.4812,1.4808,1.4812,452.5,670.16626,7,False
1771366397991,2026-02-17 22:13:17.991000,BTCUSDT,1771366380000,1771366439999,67548.3,67548.3,67541.3,67541.6,1.507,101792.0402,26,False
1771366397991,2026-02-17 22:13:17.991000,ETHUSDT,1771366380000,1771366439999,1998.5,1998.6,1998.3,1998.6,19.048,38067.6313,9,False
